Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Puck Line,,Open OU,,Close OU,
1126,7,V,NewJersey,1,2,0,3,200,205,1.5,-140,5,-135,5,-130
1126,8,H,Pittsburgh,0,2,1,4,-240,-245,-1.5,120,5,115,5,110
1126,9,V,Columbus,0,0,1,1,140,127,1.5,-245,5.5,120,5.5,120
1126,10,H,Florida,1,0,0,2,-160,-147,-1.5,205,5.5,-140,5.5,-140
1126,11,V,Minnesota,1,1,1,3,130,117,1.5,-275,5,-105,5,105
1126,12,H,St.Louis,0,1,2,4,-150,-137,-1.5,225,5,-115,5,-125
1126,13,V,Vancouver,1,0,1,3,145,137,1.5,-215,5,-135,5,-130
1126,14,H,Colorado,0,1,1,2,-165,-157,-1.5,185,5,115,5,110
1126,15,V,Chicago,1,0,0,1,130,135,1.5,-210,5,-130,5,-115
1126,16,H,LosAngeles,0,1,0,2,-150,-155,-1.5,180,5,110,5,-105
1126,17,V,Anaheim,2,1,0,3,155,138,1.5,-230,5,-110,5,-105
1126,18,H,SanJose,1,1,0,2,-175,-158,-1.5,190,5,-110,5,-115
1127,51,V,TampaBay,0,0,1,1,100,122,1.5,-265,5,-115,5,-130
1127,52,H,Boston,0,3,1,4,-120,-142,-1.5,215,5,-105,5,110
1127,53,V,Nashville,0,0,0,0,-145,-106,1.5,-350,5,-140,5.5,120
1127,54,H,Winnipeg,0,1,2,3,125,-114,-1.5,285,5,120,5.5,-140
1127,55,V,Arizona,1,0,1,2,185,190,1.5,-145,5.5,105,5.5,110
1127,56,H,Edmonton,0,0,1,1,-215,-230,-1.5,125,5.5,-125,5.5,-130
1127,57,V,Florida,2,0,0,2,-125,-112,-1.5,270,5,-135,5,-135
1127,58,H,Carolina,0,3,0,3,105,-108,1.5,-335,5,115,5,115
1127,59,V,Ottawa,0,2,0,2,190,160,1.5,-175,5.5,110,5.5,110
1127,60,H,NYRangers,0,0,0,0,-230,-180,-1.5,155,5.5,-130,5.5,-130
1127,61,V,Calgary,1,0,2,3,120,116,1.5,-240,5,-135,5.5,-113
1127,62,H,Philadelphia,1,3,1,5,-140,-136,-1.5,200,5,115,5.5,-107
1128,1,V,Calgary,0,0,1,1,130,147,1.5,-230,5,-130,5,-130
1128,2,H,NYIslanders,1,0,0,2,-150,-167,-1.5,190,5,110,5,110
1128,3,V,Dallas,0,1,2,3,145,144,1.5,-210,5.5,115,5.5,115
1128,4,H,St.Louis,1,1,1,4,-165,-164,-1.5,180,5.5,-135,5.5,-135
1129,51,V,TampaBay,0,0,1,1,105,105,1.5,-275,5,-135,5,-140
1129,52,H,Columbus,1,2,2,5,-125,-125,-1.5,225,5,115,5,120
1129,53,V,Carolina,2,0,0,2,170,148,1.5,-200,5,-140,5,-125
1129,54,H,NYRangers,0,1,2,3,-200,-168,-1.5,170,5,120,5,105
1129,55,V,Boston,0,0,2,2,-105,104,1.5,-315,5,-130,5,-130
1129,56,H,Philadelphia,2,0,0,3,-115,-124,-1.5,250,5,110,5,110
1129,57,V,Buffalo,3,1,1,5,140,103,1.5,-290,5,-110,5,-110
1129,58,H,Ottawa,1,2,1,4,-160,-123,-1.5,230,5,-110,5,-110
1129,59,V,Dallas,1,0,0,1,110,115,1.5,-275,5.5,100,5.5,110
1129,60,H,Detroit,1,1,1,3,-130,-135,-1.5,225,5.5,-120,5.5,-130
1129,61,V,NewJersey,0,0,2,2,110,121,1.5,-275,5,-105,5,-110
1129,62,H,Winnipeg,0,2,1,3,-130,-141,-1.5,225,5,-115,5,-110
1129,63,V,Florida,0,0,1,1,130,112,1.5,-295,5,-120,5,-105
1129,64,H,Chicago,1,0,0,2,-150,-132,-1.5,235,5,100,5,-115
1129,65,V,Nashville,1,2,2,5,-135,-128,-1.5,235,5,-135,5,-125
1129,66,H,Colorado,1,1,1,3,115,108,1.5,-295,5,115,5,105
1129,67,V,Toronto,1,3,0,4,140,115,1.5,-260,5.5,-110,5.5,-115
1129,68,H,Edmonton,0,1,1,2,-160,-135,-1.5,210,5.5,-110,5.5,-105
1129,69,V,Montreal,0,0,1,1,100,106,1.5,-305,5,-105,5,-115
1129,70,H,Anaheim,1,1,0,2,-120,-126,-1.5,245,5,-115,5,-105
1129,71,V,Minnesota,1,1,2,4,-135,-143,-1.5,190,5,-110,5,-105
1129,72,H,Vancouver,0,2,3,5,115,123,1.5,-230,5,-110,5,-115
1129,73,V,Arizona,0,1,0,1,190,225,1.5,-125,5,-120,5,-120
1129,74,H,SanJose,0,1,0,2,-230,-275,-1.5,105,5,100,5,100
1130,1,V,Pittsburgh,0,0,3,3,-150,-180,-1.5,162,5.5,105,5.5,110
1130,2,H,NYIslanders,1,2,2,5,130,160,1.5,-181,5.5,-125,5.5,-130
1130,3,V,Toronto,0,0,0,0,100,-106,1.5,-315,5.5,-110,5.5,105
1130,4,H,Calgary,3,0,0,3,-120,-114,-1.5,250,5.5,-110,5.5,-125
1130,5,V,SanJose,3,0,1,4,105,103,1.5,-260,5,-110,5,100
1130,6,H,LosAngeles,0,1,0,1,-125,-123,-1.5,210,5,-110,5,-120
1201,51,V,NYIslanders,0,0,3,3,205,205,1.5,-160,5,-105,5,-120
1201,52,H,Washington,0,0,0,0,-245,-245,-1.5,140,5,-115,5,100
1201,53,V,Dallas,1,1,0,2,190,155,1.5,-205,5.5,-110,5.5,-115
1201,54,H,Pittsburgh,1,2,3,6,-230,-175,-1.5,175,5.5,-110,5.5,-105
1201,55,V,Carolina,0,1,0,1,140,155,1.5,-205,5,-110,5,-110
1201,56,H,Boston,0,0,1,2,-160,-175,-1.5,175,5,-110,5,-110
1201,57,V,NYRangers,1,2,0,3,-163,-131,-1.5,215,5,-130,5.5,120
1201,58,H,Buffalo,1,1,2,4,143,111,1.5,-265,5,110,5.5,-140
1201,59,V,Philadelphia,0,2,0,3,105,-120,-1.5,260,5,-130,5.5,-110
1201,60,H,Ottawa,1,1,0,2,-125,100,1.5,-325,5,110,5.5,-110
1201,61,V,Florida,1,0,0,2,-105,-125,-1.5,240,5,105,5,-110
1201,62,H,Detroit,1,0,0,1,-115,105,1.5,-300,5,-125,5,-110
1201,63,V,TampaBay,1,1,2,4,130,115,1.5,-260,5,-105,5,-120
1201,64,H,St.Louis,3,1,1,5,-150,-135,-1.5,210,5,-115,5,100
1201,65,V,Edmonton,1,3,2,6,-105,-105,1.5,-300,5.5,115,5.5,105
1201,66,H,Winnipeg,2,0,1,3,-115,-115,-1.5,240,5.5,-135,5.5,-125
1201,67,V,NewJersey,1,1,1,3,150,135,1.5,-235,5,105,5,100
1201,68,H,Chicago,0,3,0,4,-170,-155,-1.5,195,5,-125,5,-120
1201,69,V,LosAngeles,1,1,2,4,-135,-160,-1.5,190,5,-125,5,-120
1201,70,H,Arizona,2,0,1,3,115,140,1.5,-230,5,105,5,100
1201,71,V,Columbus,2,0,1,3,-130,-101,-1.5,275,5,-125,5,-135
1201,72,H,Colorado,0,2,0,2,110,-119,1.5,-340,5,105,5,115
1201,73,V,Anaheim,0,2,1,3,-135,-165,-1.5,180,5,-105,5,100
1201,74,H,Vancouver,0,0,1,1,115,145,1.5,-210,5,-115,5,-120
1202,1,V,Minnesota,1,0,1,2,-116,-157,-1.5,200,5,-106,5,-113
1202,2,H,Calgary,2,0,0,3,-104,137,1.5,-240,5,-114,5,-107
1202,3,V,Montreal,0,0,1,1,127,105,1.5,-275,5,-106,5,115
1202,4,H,SanJose,2,0,0,2,-147,-125,-1.5,225,5,-114,5,-135
1203,51,V,Carolina,0,1,1,2,165,165,1.5,-175,5,-130,5,-130
1203,52,H,NYRangers,1,0,3,4,-185,-185,-1.5,155,5,110,5,110
1203,53,V,Boston,1,0,1,2,-120,-116,-1.5,265,5,-115,5,-115
1203,54,H,Buffalo,0,0,1,1,100,-104,1.5,-330,5,-105,5,-105
1203,55,V,Chicago,1,0,0,1,-107,115,1.5,-275,5,-140,5.5,110
1203,56,H,Philadelphia,0,3,0,3,-113,-135,-1.5,225,5,120,5.5,-130
1203,57,V,NewJersey,1,0,3,5,155,143,1.5,-210,5,-105,5,-130
1203,58,H,Nashville,2,2,0,4,-175,-163,-1.5,180,5,-115,5,110
1203,59,V,Toronto,0,1,1,2,-125,-169,-1.5,210,5.5,100,5.5,100
1203,60,H,Vancouver,1,1,0,3,105,149,1.5,-260,5.5,-120,5.5,-120
1203,61,V,Washington,0,0,1,1,-107,-123,-1.5,260,5,-110,5,-105
1203,62,H,TampaBay,0,1,0,2,-113,103,1.5,-325,5,-110,5,-115
1203,63,V,Detroit,1,2,0,3,185,240,1.5,-130,5.5,110,5.5,120
1203,64,H,Pittsburgh,0,1,4,5,-215,-300,-1.5,110,5.5,-130,5.5,-140
1203,65,V,Winnipeg,1,1,0,3,175,165,1.5,-185,5,-130,5.5,105
1203,66,H,St.Louis,0,2,0,2,-205,-185,-1.5,165,5,110,5.5,-125
1203,67,V,Florida,0,0,0,0,-130,-140,-1.5,225,5,-125,5,-125
1203,68,H,Ottawa,2,0,0,2,110,120,1.5,-275,5,105,5,105
1203,69,V,Columbus,1,0,1,3,-140,-155,-1.5,190,5.5,115,5.5,120
1203,70,H,Arizona,0,2,0,2,120,135,1.5,-230,5.5,-135,5.5,-140
1203,71,V,Dallas,1,1,1,3,-114,-113,1.5,-305,5.5,-110,5.5,-105
1203,72,H,Colorado,0,0,0,0,-106,-107,-1.5,245,5.5,-110,5.5,-115
1203,73,V,Anaheim,0,1,1,2,-105,125,1.5,-270,5.5,120,5,-140
1203,74,H,Edmonton,0,2,0,3,-115,-145,-1.5,220,5.5,-140,5,120
1204,1,V,Montreal,1,2,1,5,115,-116,-1.5,250,5,120,5,100
1204,2,H,LosAngeles,0,4,0,4,-135,-104,1.5,-315,5,-140,5,-120
1204,3,V,TampaBay,0,0,0,0,-113,-114,1.5,-314,5,-110,5,-110
1204,4,H,Carolina,0,0,0,1,-107,-106,-1.5,249,5,-110,5,-110
1204,5,V,Detroit,1,1,1,4,128,130,1.5,-235,5,-125,5,-130
1204,6,H,NYIslanders,1,0,2,3,-148,-150,-1.5,195,5,105,5,110
1204,7,V,Philadelphia,1,2,1,4,130,119,1.5,-240,5.5,100,5.5,-110
1204,8,H,Nashville,0,2,0,2,-150,-139,-1.5,200,5.5,-120,5.5,-110
1204,9,V,Winnipeg,0,1,1,2,115,108,1.5,-230,5.5,115,5.5,120
1204,10,H,Chicago,0,0,1,1,-135,-128,-1.5,190,5.5,-135,5.5,-140
1204,11,V,Minnesota,1,0,0,2,-105,-129,-1.5,220,5,-135,5,-135
1204,12,H,Edmonton,1,0,0,1,-115,109,1.5,-270,5,115,5,115
1204,13,V,Anaheim,0,1,2,3,-115,120,1.5,-295,5,-125,5,-115
1204,14,H,Calgary,1,5,2,8,-105,-140,-1.5,235,5,105,5,-105
1205,51,V,Ottawa,2,2,1,5,190,200,1.5,-145,5.5,115,5.5,100
1205,52,H,Pittsburgh,2,3,3,8,-230,-240,-1.5,125,5.5,-135,5.5,-120
1205,53,V,Arizona,1,0,0,1,200,220,1.5,-130,5.5,115,5.5,-110
1205,54,H,Columbus,1,1,2,4,-240,-270,-1.5,110,5.5,-135,5.5,-110
1205,55,V,Buffalo,1,1,0,2,179,162,1.5,-200,5,100,5,-101
1205,56,H,Washington,0,1,1,3,-209,-182,-1.5,170,5,-120,5,-119
1205,57,V,Florida,0,1,2,3,119,140,1.5,-230,5,105,5,105
1205,58,H,Boston,1,1,1,4,-139,-160,-1.5,190,5,-125,5,-125
1206,1,V,Edmonton,0,2,1,3,-135,-140,-1.5,220,5.5,115,5.5,125
1206,2,H,Buffalo,2,0,1,4,115,120,1.5,-270,5.5,-135,5.5,-145
1206,3,V,Florida,1,0,1,2,125,137,1.5,-230,5,-135,5,-130
1206,4,H,Philadelphia,1,1,0,3,-145,-157,-1.5,190,5,115,5,110
1206,5,V,NYRangers,0,2,0,2,-135,-140,-1.5,220,5.5,105,5.5,115
1206,6,H,NYIslanders,2,1,1,4,115,120,1.5,-270,5.5,-125,5.5,-135
1206,7,V,Vancouver,0,1,1,2,155,165,1.5,-180,5,-105,5,-125
1206,8,H,NewJersey,1,2,0,3,-175,-185,-1.5,160,5,-115,5,105
1206,9,V,Montreal,1,1,0,2,110,158,1.5,-215,5,-110,5,-140
1206,10,H,St.Louis,0,0,2,3,-130,-178,-1.5,185,5,-110,5,120
1206,11,V,Colorado,1,2,0,3,180,190,1.5,-160,5.5,115,5.5,105
1206,12,H,Nashville,2,1,1,4,-210,-230,-1.5,140,5.5,-135,5.5,-125
1206,13,V,Detroit,1,2,0,4,120,117,1.5,-270,5,-130,5,-120
1206,14,H,Winnipeg,3,0,0,3,-140,-137,-1.5,220,5,110,5,100
1206,15,V,Calgary,0,1,1,2,125,113,1.5,-270,5.5,100,5.5,-118
1206,16,H,Dallas,1,0,0,1,-145,-133,-1.5,220,5.5,-120,5.5,-102
1206,17,V,Arizona,0,0,0,0,170,175,1.5,-165,5.5,115,5.5,120
1206,18,H,Chicago,1,2,1,4,-200,-205,-1.5,145,5.5,-135,5.5,-140
1207,51,V,Minnesota,2,1,0,3,105,-112,-1.5,255,5.5,120,5.5,125
1207,52,H,Toronto,1,1,0,2,-125,-108,1.5,-320,5.5,-140,5.5,-145
1207,53,V,Boston,0,2,1,3,130,118,1.5,-260,5,-105,5,105
1207,54,H,Washington,2,1,0,4,-150,-138,-1.5,210,5,-115,5,-125
1207,55,V,Ottawa,2,0,2,4,185,148,1.5,-181,5,-130,5,-130
1207,56,H,SanJose,0,1,1,2,-215,-168,-1.5,161,5,110,5,110
1207,57,V,Carolina,1,2,2,5,150,145,1.5,-207,5,-110,5,100
1207,58,H,Anaheim,1,1,3,6,-170,-165,-1.5,178,5,-110,5,-120
1208,1,V,St.Louis,1,1,0,2,-115,-140,-1.5,210,5,-125,5.5,110
1208,2,H,NYIslanders,2,0,1,3,-105,120,1.5,-260,5,105,5.5,-130
1208,3,V,Colorado,2,2,0,4,180,170,1.5,-175,5,-135,5,-145
1208,4,H,Boston,0,2,0,2,-210,-200,-1.5,155,5,115,5,125
1208,5,V,Edmonton,1,2,2,5,115,108,1.5,-290,5.5,100,5.5,-130
1208,6,H,Philadelphia,0,3,3,6,-135,-128,-1.5,230,5.5,-120,5.5,110
1208,7,V,NewJersey,1,0,1,2,135,145,1.5,-215,5,-110,5,115
1208,8,H,Montreal,2,1,2,5,-155,-165,-1.5,185,5,-110,5,-135
1208,9,V,Pittsburgh,3,0,2,5,-130,-135,-1.5,210,5.5,110,5.5,110
1208,10,H,Florida,0,1,0,1,110,115,1.5,-260,5.5,-130,5.5,-130
1208,11,V,Vancouver,2,2,1,5,185,196,1.5,-155,5,-130,5,-120
1208,12,H,TampaBay,0,1,0,1,-215,-236,-1.5,135,5,110,5,100
1208,13,V,NYRangers,1,0,1,2,-125,109,1.5,-300,5.5,110,5.5,115
1208,14,H,Winnipeg,0,1,0,1,105,-129,-1.5,240,5.5,-130,5.5,-135
1208,15,V,Nashville,1,0,1,2,-120,-120,-1.5,235,5.5,-105,5.5,-105
1208,16,H,Dallas,2,3,0,5,100,100,1.5,-295,5.5,-115,5.5,-115
1208,17,V,Calgary,1,0,0,2,-120,-144,-1.5,205,5,-130,5,-135
1208,18,H,Arizona,1,0,0,1,100,124,1.5,-245,5,110,5,115
1208,19,V,Carolina,1,1,1,3,185,170,1.5,-175,5,-130,5,-120
1208,20,H,LosAngeles,0,0,1,1,-215,-200,-1.5,155,5,110,5,100
1209,51,V,Washington,0,2,2,4,-135,-125,-1.5,220,5,-105,5,-135
1209,52,H,Buffalo,0,0,1,1,115,105,1.5,-270,5,-115,5,115
1209,53,V,St.Louis,1,2,1,4,-127,-131,-1.5,210,5,-135,5.5,115
1209,54,H,NewJersey,0,1,0,1,107,111,1.5,-260,5,115,5.5,-135
1209,55,V,Columbus,1,2,1,4,-119,-120,-1.5,245,5,-125,5,-140
1209,56,H,Detroit,0,1,0,1,-101,100,1.5,-305,5,105,5,120
1209,57,V,Edmonton,1,0,1,2,140,146,1.5,-235,5,-120,5,-120
1209,58,H,Minnesota,0,1,1,3,-160,-166,-1.5,195,5,100,5,100
1209,59,V,NYRangers,0,0,0,1,105,125,1.5,-260,5.5,100,5.5,135
1209,60,H,Chicago,0,0,0,0,-125,-145,-1.5,210,5.5,-120,5.5,-155
1209,61,V,SanJose,1,1,0,2,105,-105,-1.5,230,5,-110,5,100
1209,62,H,Anaheim,2,0,1,3,-125,-115,1.5,-290,5,-110,5,-120
1210,1,V,Dallas,1,0,1,2,132,105,1.5,-265,5.5,-125,5.5,-130
1210,2,H,Philadelphia,1,0,3,4,-152,-125,-1.5,215,5.5,105,5.5,110
1210,3,V,Ottawa,0,1,0,1,142,152,1.5,-210,5,-140,5.5,120
1210,4,H,LosAngeles,2,1,1,4,-162,-172,-1.5,180,5,120,5.5,-140
1210,5,V,Colorado,1,0,0,1,185,185,1.5,-160,5,-130,5,-135
1210,6,H,Montreal,6,3,1,10,-215,-215,-1.5,140,5,110,5,115
1210,7,V,Vancouver,0,0,2,2,170,170,1.5,-175,5,-110,5,-125
1210,8,H,Florida,1,1,2,4,-200,-200,-1.5,155,5,-110,5,105
1210,9,V,Pittsburgh,1,1,2,4,-135,-120,-1.5,215,5.5,110,5.5,-148
1210,10,H,TampaBay,1,2,0,3,115,100,1.5,-265,5.5,-130,5.5,128
1210,11,V,Toronto,0,2,2,4,140,125,1.5,-235,5.5,105,5.5,105
1210,12,H,Boston,0,1,0,1,-160,-145,-1.5,195,5.5,-125,5.5,-125
1210,13,V,NYIslanders,1,1,0,2,140,129,1.5,-230,5.5,100,5.5,115
1210,14,H,Columbus,1,1,4,6,-160,-149,-1.5,190,5.5,-120,5.5,-135
1210,15,V,Nashville,1,0,0,1,-170,-185,-1.5,175,5.5,105,5.5,105
1210,16,H,Arizona,2,1,1,4,150,165,1.5,-205,5.5,-125,5.5,-125
1210,17,V,Winnipeg,0,0,2,2,120,107,1.5,-275,5,-140,5.5,115
1210,18,H,Calgary,0,4,2,6,-140,-127,-1.5,225,5,120,5.5,-135
1210,19,V,Carolina,1,1,1,3,160,145,1.5,-205,5,-110,5,-110
1210,20,H,SanJose,2,2,0,4,-180,-165,-1.5,175,5,-110,5,-110
1211,51,V,Ottawa,1,0,0,1,175,175,1.5,-175,5,-130,5.5,115
1211,52,H,Anaheim,3,1,1,5,-195,-205,-1.5,155,5,110,5.5,-135
1211,53,V,Philadelphia,0,0,0,1,-112,120,1.5,-260,5.5,110,5.5,110
1211,54,H,Detroit,0,0,0,0,-108,-140,-1.5,210,5.5,-130,5.5,-130
1211,55,V,Vancouver,0,0,0,0,207,245,1.5,-125,5,-113,5,-128
1211,56,H,Washington,1,0,2,3,-247,-305,-1.5,105,5,-107,5,108
1211,57,V,St.Louis,0,1,0,1,-103,109,1.5,-285,5,-101,5,105
1211,58,H,Minnesota,0,2,1,3,-117,-129,-1.5,229,5,-119,5,-125
1211,59,V,Dallas,0,1,0,1,158,106,1.5,-275,5.5,-106,5.5,-110
1211,60,H,Chicago,0,2,1,3,-178,-126,-1.5,225,5.5,-114,5.5,-110
1211,61,V,Colorado,1,0,2,3,144,135,1.5,-205,5.5,-130,5.5,-135
1211,62,H,Toronto,0,0,1,1,-164,-155,-1.5,175,5.5,110,5.5,115
1211,63,V,NewJersey,0,0,0,0,149,138,1.5,-230,5,-105,5,-130
1211,64,H,NYRangers,1,2,2,5,-169,-158,-1.5,190,5,-115,5,110
1211,65,V,Winnipeg,1,1,0,2,149,146,1.5,-205,5.5,-101,5.5,100
1211,66,H,Edmonton,0,1,2,3,-169,-166,-1.5,175,5.5,-119,5.5,-120
1212,1,V,Arizona,0,0,0,0,240,275,1.5,-110,5.5,-110,5.5,-130
1212,2,H,Pittsburgh,1,4,2,7,-300,-345,-1.5,-110,5.5,-110,5.5,110
1212,3,V,Boston,0,1,0,1,130,110,1.5,-260,5,-105,5,-105
1212,4,H,Montreal,0,0,1,0,-150,-130,-1.5,210,5,-115,5,-115
1213,51,V,Washington,0,2,2,4,-135,-147,-1.5,210,5,-125,5,-125
1213,52,H,NYIslanders,1,1,0,2,115,127,1.5,-260,5,105,5,105
1213,53,V,Chicago,0,2,0,2,130,103,1.5,-295,5,-130,5,-130
1213,54,H,NYRangers,0,1,0,1,-150,-123,-1.5,235,5,110,5,110
1213,55,V,Vancouver,1,4,1,6,160,140,1.5,-185,5,-115,5,-125
1213,56,H,Carolina,2,0,6,8,-180,-160,-1.5,165,5,-105,5,105
1213,57,V,LosAngeles,1,1,1,3,-120,-133,-1.5,240,5,-130,5,-110
1213,58,H,Buffalo,0,4,2,6,100,113,1.5,-300,5,110,5,-110
1213,59,V,SanJose,0,0,2,3,-120,-115,-1.5,260,5.5,115,5.5,115
1213,60,H,Toronto,1,1,0,2,100,-105,1.5,-325,5.5,-135,5.5,-135
1213,61,V,Arizona,2,1,1,4,190,190,1.5,-155,5.5,110,5.5,125
1213,62,H,Detroit,1,0,0,1,-230,-230,-1.5,135,5.5,-130,5.5,-145
1213,63,V,St.Louis,2,1,0,3,110,123,1.5,-275,5,-125,5,-125
1213,64,H,Nashville,0,2,4,6,-130,-143,-1.5,225,5,105,5,105
1213,65,V,Florida,0,0,1,1,140,120,1.5,-260,5,100,5,105
1213,66,H,Minnesota,1,2,2,5,-160,-140,-1.5,210,5,-120,5,-125
1213,67,V,Anaheim,0,1,1,2,-120,-104,1.5,-315,5.5,105,5.5,105
1213,68,H,Dallas,0,1,5,6,100,-116,-1.5,250,5.5,-125,5.5,-125
1213,69,V,Columbus,0,1,2,3,100,100,1.5,-325,5.5,110,5.5,110
1213,70,H,Edmonton,1,0,0,1,-120,-120,-1.5,260,5.5,-130,5.5,-130
1214,1,V,SanJose,1,1,1,4,-135,-113,-1.5,250,5,-130,5,-130
1214,2,H,Ottawa,1,1,1,3,115,-107,1.5,-315,5,110,5,110
1214,3,V,Boston,1,1,1,3,155,153,1.5,-185,5.5,100,5.5,110
1214,4,H,Pittsburgh,1,1,1,4,-175,-173,-1.5,165,5.5,-120,5.5,-130
1214,5,V,TampaBay,2,2,2,6,-105,113,1.5,-275,5,-135,5.5,120
1214,6,H,Calgary,1,0,2,3,-115,-133,-1.5,225,5,115,5.5,-140
1214,7,V,Philadelphia,0,2,2,4,-140,-125,-1.5,250,5.5,-105,5.5,-102
1214,8,H,Colorado,0,2,1,3,120,105,1.5,-315,5.5,-115,5.5,-118
1215,51,V,Anaheim,2,2,0,4,-108,-120,-1.5,248,5,-125,5.5,115
1215,52,H,Boston,2,1,0,3,-112,100,1.5,-306,5,105,5.5,-135
1215,53,V,Chicago,3,1,1,5,-125,-125,-1.5,250,5,-135,5,-140
1215,54,H,NYIslanders,3,1,0,4,105,105,1.5,-310,5,115,5,120
1215,55,V,Arizona,0,2,0,3,185,205,1.5,-141,5.5,-105,5.5,105
1215,56,H,Toronto,1,1,0,2,-215,-245,-1.5,121,5.5,-115,5.5,-125
1215,57,V,LosAngeles,1,1,2,4,-120,-135,-1.5,225,5,-125,5,-115
1215,58,H,Detroit,1,0,0,1,100,115,1.5,-275,5,105,5,-105
1215,59,V,Minnesota,3,0,2,5,115,120,1.5,-260,5,-120,5,-120
1215,60,H,Nashville,1,1,0,2,-135,-140,-1.5,210,5,100,5,100
1215,61,V,NewJersey,2,0,0,2,155,170,1.5,-175,5,-105,5,-105
1215,62,H,St.Louis,1,2,2,5,-175,-200,-1.5,155,5,-115,5,-115
1215,63,V,Florida,0,3,0,3,100,-113,1.5,-305,5,-125,5,-130
1215,64,H,Winnipeg,1,1,1,4,-120,-107,-1.5,245,5,105,5,110
1215,65,V,NYRangers,0,0,2,2,-130,105,-1.5,260,5.5,105,5.5,-105
1215,66,H,Dallas,0,0,0,0,110,-125,1.5,-325,5.5,-125,5.5,-115
1216,1,V,NYIslanders,1,1,0,2,110,141,1.5,-215,5,-135,5.5,-115
1216,2,H,Buffalo,0,1,1,3,-130,-161,-1.5,185,5,115,5.5,-105
1216,3,V,LosAngeles,0,0,0,1,170,155,1.5,-185,5.5,-105,5.5,-110
1216,4,H,Pittsburgh,0,0,0,0,-200,-175,-1.5,165,5.5,-115,5.5,-110
1216,5,V,SanJose,3,1,0,4,100,120,1.5,-265,5,-105,5,105
1216,6,H,Montreal,0,0,2,2,-120,-140,-1.5,215,5,-115,5,-125
1216,7,V,Washington,0,2,1,4,-140,-113,-1.5,240,5,-110,5,-130
1216,8,H,Carolina,1,1,1,3,120,-107,1.5,-300,5,-110,5,110
1216,9,V,Florida,0,1,2,3,100,107,-1.5,250,5.5,115,5.5,-115
1216,10,H,Colorado,0,1,0,1,-120,-127,1.5,-310,5.5,-135,5.5,-105
1216,11,V,Columbus,2,2,0,4,-125,-125,-1.5,210,5,-135,5.5,102
1216,12,H,Calgary,1,0,0,1,105,105,1.5,-260,5,115,5.5,-122
1216,13,V,TampaBay,1,0,1,2,-155,-116,-1.5,230,5,-125,5,-135
1216,14,H,Vancouver,0,2,2,4,135,-104,1.5,-280,5,105,5,115
1217,51,V,Philadelphia,1,0,0,1,-107,125,1.5,-245,5.5,-135,5.5,100
1217,52,H,Dallas,0,1,2,3,-113,-145,-1.5,205,5.5,115,5.5,-120
1217,53,V,Arizona,0,0,1,1,225,195,1.5,-155,5,-125,5,-125
1217,54,H,Minnesota,1,1,2,4,-275,-235,-1.5,135,5,105,5,105
1217,55,V,NewJersey,1,0,0,1,121,106,1.5,-275,5,-130,5.5,116
1217,56,H,Ottawa,1,1,1,3,-141,-126,-1.5,225,5,110,5.5,-136
1217,57,V,Montreal,1,1,0,2,170,120,1.5,-260,5,-130,5,115
1217,58,H,Washington,0,1,0,1,-200,-140,-1.5,210,5,110,5,-135
1217,59,V,Pittsburgh,1,0,0,1,-140,-120,-1.5,230,5.5,-140,5.5,-140
1217,60,H,Toronto,1,0,0,2,120,100,1.5,-290,5.5,120,5.5,120
1217,61,V,Buffalo,0,0,1,1,100,125,1.5,-240,5,-145,5,-130
1217,62,H,Carolina,1,0,0,2,-120,-145,-1.5,200,5,125,5,110
1217,63,V,Anaheim,2,1,1,4,-145,-127,-1.5,220,5,-130,5.5,120
1217,64,H,Detroit,1,3,2,6,125,107,1.5,-270,5,110,5.5,-140
1217,65,V,NYRangers,1,0,0,2,100,110,1.5,-300,5,-135,5.5,110
1217,66,H,Nashville,0,1,0,1,-120,-130,-1.5,240,5,115,5.5,-130
1217,67,V,Chicago,1,2,3,6,108,120,1.5,-265,5,-130,5,-125
1217,68,H,St.Louis,1,3,0,4,-128,-140,-1.5,215,5,110,5,105
1217,69,V,TampaBay,0,1,1,2,141,156,1.5,-185,5.5,105,5.5,115
1217,70,H,Edmonton,0,1,1,3,-161,-176,-1.5,165,5.5,-125,5.5,-135
1218,1,V,LosAngeles,0,0,0,0,-105,130,1.5,-260,5,-125,5,100
1218,2,H,Boston,1,0,0,1,-115,-150,-1.5,210,5,105,5,-120
1218,3,V,Colorado,0,0,1,1,141,156,1.5,-185,5.5,-105,5.5,110
1218,4,H,Winnipeg,0,1,3,4,-161,-176,-1.5,165,5.5,-115,5.5,-130
1218,5,V,Columbus,0,2,1,4,-181,-170,-1.5,175,5,-140,5,-135
1218,6,H,Vancouver,0,0,3,3,161,150,1.5,-205,5,120,5,115
1218,7,V,SanJose,0,1,0,1,-115,-135,-1.5,225,5,-135,5,-120
1218,8,H,Chicago,0,1,3,4,-105,115,1.5,-275,5,115,5,100
1218,9,V,Ottawa,2,1,3,6,130,125,1.5,-245,5.5,105,5.5,100
1218,10,H,NYIslanders,0,2,0,2,-150,-145,-1.5,205,5.5,-125,5.5,-120
1218,11,V,NewJersey,0,1,1,2,160,169,1.5,-185,5,-115,5,-115
1218,12,H,NYRangers,0,0,2,3,-180,-189,-1.5,165,5,-105,5,-105
