Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
1127,63,V,NYRangers,1,1,3,5,-137,-134,5,-110,5,100
1127,64,H,Florida,0,0,2,2,117,114,5,-110,5,-120
1127,65,V,Philadelphia,0,0,2,2,105,-112,5.5,117,5.5,100
1127,66,H,TampaBay,0,2,2,4,-125,-108,5.5,-137,5.5,-120
1127,67,V,Boston,0,0,1,1,-115,-119,5,-104,5,-105
1127,68,H,Detroit,1,3,2,6,-105,-101,5,-116,5,-115
1127,69,V,Phoenix,1,1,1,3,112,-102,5,-104,5,-115
1127,70,H,Minnesota,0,0,1,1,-132,-118,5,-116,5,-105
1127,71,V,St.Louis,3,0,1,4,-104,-120,5.5,107,5.5,125
1127,72,H,Colorado,1,0,0,1,-116,100,5.5,-127,5.5,-145
1127,73,V,Chicago,0,0,3,3,-180,-170,5.5,-130,5.5,-131
1127,74,H,Calgary,0,1,1,2,160,150,5.5,110,5.5,111
1127,75,V,LosAngeles,1,0,1,2,143,140,5,-105,5,110
1127,76,H,SanJose,0,2,0,3,-163,-160,5,-115,5,-130
1128,1,V,Vancouver,0,4,1,5,-104,-129,5.5,-111,5.5,110
1128,2,H,Ottawa,1,1,0,2,-116,109,5.5,-109,5.5,-130
1128,3,V,Edmonton,0,2,1,3,124,116,5.5,-105,5.5,110
1128,4,H,Nashville,0,0,0,0,-144,-136,5.5,-115,5.5,-130
1129,51,V,Winnipeg,0,0,1,1,115,120,5,-113,5,-146
1129,52,H,Philadelphia,1,1,0,2,-135,-140,5,-107,5,126
1129,53,V,NYRangers,2,0,0,2,130,120,5,110,5,120
1129,54,H,Boston,1,0,2,3,-150,-140,5,-130,5,-140
1129,55,V,Pittsburgh,1,0,2,3,-123,-128,5.5,101,5.5,100
1129,56,H,TampaBay,0,0,0,0,103,108,5.5,-121,5.5,-120
1129,57,V,Detroit,1,1,3,5,-104,-105,5.5,-110,5.5,110
1129,58,H,NYIslanders,0,0,0,0,-116,-115,5.5,-110,5.5,-130
1129,59,V,Calgary,0,2,0,2,170,175,5.5,-115,5.5,-120
1129,60,H,Anaheim,2,2,1,5,-190,-205,5.5,-105,5.5,100
1129,61,V,St.Louis,0,1,2,3,105,-105,5.5,-101,5.5,110
1129,62,H,SanJose,4,0,2,6,-125,-115,5.5,-119,5.5,-130
1129,63,V,Montreal,1,1,0,2,-107,-114,5.5,117,5.5,100
1129,64,H,Washington,0,1,1,3,-113,-106,5.5,-137,5.5,-120
1129,65,V,Colorado,1,1,1,3,-102,101,5,-107,5,-105
1129,66,H,Minnesota,0,1,0,1,-118,-121,5,-113,5,-115
1129,67,V,Edmonton,0,0,2,2,140,106,5.5,-107,5.5,105
1129,68,H,Columbus,1,3,0,4,-160,-126,5.5,-113,5.5,-125
1129,69,V,NewJersey,1,0,4,5,113,-104,5,113,5,120
1129,70,H,Carolina,0,2,0,2,-133,-116,5,-133,5,-140
1129,71,V,Toronto,1,1,0,2,-140,-130,5,-122,5,-140
1129,72,H,Buffalo,0,2,0,3,120,110,5,102,5,120
1129,73,V,Chicago,0,0,1,2,-136,-140,5.5,-110,5.5,-110
1129,74,H,Dallas,1,0,0,1,116,120,5.5,-110,5.5,-110
1130,1,V,Vancouver,0,1,1,2,-110,-116,5,-105,5,-110
1130,2,H,NYRangers,2,2,1,5,-110,-104,5,-115,5,-110
1130,3,V,Toronto,0,2,0,2,132,162,5,-130,5,-140
1130,4,H,Montreal,2,2,0,4,-152,-182,5,110,5,120
1130,5,V,Columbus,0,0,1,1,184,195,5,-125,5,-130
1130,6,H,Boston,2,0,1,3,-214,-225,5,105,5,110
1130,7,V,Pittsburgh,2,2,1,5,-159,-140,5.5,100,5.5,105
1130,8,H,Florida,0,1,0,1,139,120,5.5,-120,5.5,-125
1130,9,V,Buffalo,0,0,0,0,170,175,5,-105,5,100
1130,10,H,NewJersey,0,0,0,1,-190,-195,5,-115,5,-120
1130,11,V,Washington,0,1,1,3,-104,-117,5.5,-120,5.5,-120
1130,12,H,NYIslanders,0,0,2,2,-116,-103,5.5,100,5.5,100
1130,13,V,Chicago,3,0,2,5,-120,-105,5.5,-110,5.5,-133
1130,14,H,Phoenix,0,2,0,2,100,-115,5.5,-110,5.5,113
1130,15,V,Philadelphia,1,0,1,3,121,-101,5,-110,5,-110
1130,16,H,Nashville,1,0,1,2,-141,-119,5,-110,5,-110
1130,17,V,Minnesota,0,0,2,2,115,115,5,100,5,100
1130,18,H,Colorado,1,1,0,3,-135,-135,5,-120,5,-120
1130,19,V,Calgary,0,1,1,2,180,235,5,-135,5,-134
1130,20,H,LosAngeles,0,0,1,1,-210,-285,5,115,5,114
1130,21,V,Anaheim,1,0,2,3,150,175,5,-135,5,-145
1130,22,H,SanJose,0,3,0,4,-170,-205,5,115,5,125
1201,51,V,Vancouver,2,1,0,3,-115,-119,5,-110,5,-125
1201,52,H,Carolina,0,2,0,2,-105,-101,5,-110,5,105
1201,53,V,Detroit,0,2,2,4,100,103,5.5,-115,5.5,100
1201,54,H,Ottawa,0,1,1,2,-120,-123,5.5,-105,5.5,-120
1201,55,V,Edmonton,0,1,1,3,150,140,5.5,-120,5.5,-120
1201,56,H,Dallas,0,1,1,2,-170,-160,5.5,100,5.5,100
1202,1,V,Winnipeg,0,2,3,5,140,170,5,100,5,-110
1202,2,H,NYRangers,1,1,0,2,-160,-190,5,-120,5,-110
1202,3,V,NewJersey,1,0,1,2,153,150,5,115,5,120
1202,4,H,Montreal,0,2,1,3,-173,-170,5,-135,5,-140
1202,5,V,Philadelphia,0,0,0,0,130,134,5,100,5,100
1202,6,H,Minnesota,0,0,2,2,-150,-154,5,-120,5,-120
1202,7,V,St.Louis,0,0,2,2,-113,-109,5,-140,5,-105
1202,8,H,LosAngeles,2,1,0,3,-107,-111,5,120,5,-115
1203,51,V,SanJose,2,1,1,4,-140,-180,5.5,100,5.5,105
1203,52,H,Toronto,0,2,0,2,120,160,5.5,-120,5.5,-125
1203,53,V,Pittsburgh,0,1,1,3,-160,-163,5.5,-120,5.5,-125
1203,54,H,NYIslanders,2,0,0,2,140,143,5.5,100,5.5,105
1203,55,V,Carolina,1,3,0,4,140,155,5.5,-105,5.5,110
1203,56,H,Washington,0,0,1,1,-160,-175,5.5,-115,5.5,-130
1203,57,V,TampaBay,0,0,0,0,-104,-111,5.5,105,5,-130
1203,58,H,Columbus,0,1,0,1,-116,-109,5.5,-125,5,110
1203,59,V,Ottawa,2,1,1,4,-115,-112,5.5,-110,5.5,100
1203,60,H,Florida,2,0,0,2,-105,-108,5.5,-110,5.5,-120
1203,61,V,Vancouver,0,1,2,3,-115,-135,5,-105,5,-120
1203,62,H,Nashville,0,1,0,1,-105,115,5,-115,5,100
1203,63,V,Dallas,2,1,1,4,170,190,5.5,-110,5.5,-115
1203,64,H,Chicago,0,3,0,3,-200,-220,5.5,-110,5.5,-105
1203,65,V,Phoenix,1,2,3,6,-120,-126,5.5,-110,5.5,-115
1203,66,H,Edmonton,1,1,0,2,100,106,5.5,-110,5.5,-105
1203,67,V,LosAngeles,0,1,1,3,105,125,5,-120,5,-125
1203,68,H,Anaheim,0,1,1,2,-125,-145,5,100,5,105
1204,1,V,Montreal,1,0,2,4,-120,-107,5,110,5,115
1204,2,H,NewJersey,0,0,3,3,100,-113,5,-130,5,-135
1204,3,V,Philadelphia,1,1,4,6,115,109,5,-120,5,-110
1204,4,H,Detroit,1,2,0,3,-135,-129,5,100,5,-110
1204,5,V,Phoenix,1,0,0,1,-140,-129,5.5,-115,5.5,-125
1204,6,H,Calgary,1,2,1,4,120,109,5.5,-105,5.5,105
1205,51,V,Dallas,0,0,2,2,-112,-109,5.5,-105,5.5,115
1205,52,H,Toronto,0,1,1,3,-108,-111,5.5,-115,5.5,-135
1205,53,V,SanJose,0,1,0,1,-105,-115,5.5,110,5.5,120
1205,54,H,Pittsburgh,0,4,1,5,-115,-105,5.5,-130,5.5,-140
1205,55,V,NYRangers,1,0,2,3,-160,-161,5,110,5,110
1205,56,H,Buffalo,0,0,1,1,140,141,5,-130,5,-130
1205,57,V,Boston,1,0,0,1,-115,-117,5,100,5,-105
1205,58,H,Montreal,0,2,0,2,-105,-103,5,-120,5,-115
1205,59,V,Ottawa,0,1,0,1,120,-107,6,110,5.5,-120
1205,60,H,TampaBay,1,1,1,3,-140,-113,6,-130,5.5,100
1205,61,V,Winnipeg,1,0,1,2,-120,-103,5.5,120,5.5,115
1205,62,H,Florida,1,2,2,5,100,-117,5.5,-140,5.5,-135
1205,63,V,Chicago,0,1,2,3,-120,-124,5.5,120,5,-130
1205,64,H,Minnesota,1,1,2,4,100,104,5.5,-140,5,110
1205,65,V,Carolina,1,3,1,5,115,126,5,-120,5,-115
1205,66,H,Nashville,0,2,0,2,-135,-146,5,100,5,-105
1205,67,V,NYIslanders,0,1,0,1,200,205,5.5,-130,5.5,-115
1205,68,H,St.Louis,1,3,1,5,-240,-245,5.5,110,5.5,-105
1205,69,V,Colorado,0,2,0,2,-140,-140,5.5,105,5.5,105
1205,70,H,Edmonton,3,1,4,8,120,120,5.5,-125,5.5,-125
1206,1,V,Minnesota,0,0,0,0,-104,-110,5,-110,5,100
1206,2,H,Columbus,0,2,2,4,-116,-110,5,-110,5,-120
1206,3,V,SanJose,2,0,1,3,-170,-170,5.5,120,5.5,105
1206,4,H,Carolina,0,1,4,5,150,150,5.5,-140,5.5,-125
1206,5,V,Detroit,0,1,2,3,100,106,5,105,5,105
1206,6,H,NewJersey,1,0,0,1,-120,-126,5,-125,5,-125
1206,7,V,Anaheim,1,1,0,3,145,135,5.5,-125,5.5,-130
1206,8,H,Chicago,1,1,0,2,-165,-155,5.5,105,5.5,110
1206,9,V,Colorado,0,2,1,3,-140,-119,5.5,100,5.5,110
1206,10,H,Calgary,1,0,1,2,120,-101,5.5,-120,5.5,-130
1206,11,V,Phoenix,0,0,2,2,120,120,5.5,100,5.5,110
1206,12,H,Vancouver,0,2,0,3,-140,-140,5.5,-120,5.5,-130
1207,51,V,Philadelphia,1,0,0,1,120,101,5,-120,5.5,120
1207,52,H,Dallas,0,4,1,5,-140,-121,5,100,5.5,-140
1207,53,V,Pittsburgh,2,0,0,2,119,109,5,-120,5,-120
1207,54,H,Boston,1,0,2,3,-139,-129,5,100,5,100
1207,55,V,Buffalo,0,1,1,2,209,215,5,100,5,-120
1207,56,H,Montreal,0,3,0,3,-249,-255,5,-120,5,100
1207,57,V,Toronto,1,2,0,4,109,116,5.5,-110,5.5,-120
1207,58,H,Ottawa,1,0,2,3,-129,-136,5.5,-110,5.5,100
1207,59,V,Nashville,1,0,1,2,139,135,5.5,110,5.5,115
1207,60,H,Washington,3,0,2,5,-159,-155,5.5,-130,5.5,-135
1207,61,V,Winnipeg,1,0,0,2,129,105,5.5,100,5.5,105
1207,62,H,TampaBay,0,1,0,1,-149,-125,5.5,-120,5.5,-125
1207,63,V,Florida,0,1,1,2,159,107,5.5,110,5.5,125
1207,64,H,Detroit,1,0,0,1,-179,-127,5.5,-130,5.5,-145
1207,65,V,NewJersey,0,1,2,4,149,175,5,115,5,125
1207,66,H,NYRangers,1,1,1,3,-169,-205,5,-135,5,-145
1207,67,V,Anaheim,3,1,1,5,159,175,5.5,-110,5.5,105
1207,68,H,St.Louis,0,0,2,2,-179,-205,5.5,-110,5.5,-125
1207,69,V,Calgary,1,0,0,2,139,160,5.5,-110,5.5,-120
1207,70,H,Edmonton,0,0,1,1,-159,-180,5.5,-110,5.5,100
1207,71,V,NYIslanders,0,0,0,0,189,190,5.5,120,5.5,125
1207,72,H,LosAngeles,0,1,2,3,-219,-230,5.5,-140,5.5,-145
1208,1,V,SanJose,0,0,1,1,-130,-119,5,-120,5,-115
1208,2,H,Minnesota,0,2,1,3,110,-101,5,100,5,-105
1208,3,V,Boston,0,3,2,5,-140,-117,5,-130,5,-135
1208,4,H,Toronto,1,0,1,2,120,-103,5,110,5,115
1208,5,V,Washington,0,3,1,4,130,145,5,-120,5,-145
1208,6,H,NYRangers,0,0,1,1,-150,-165,5,100,5,125
1208,7,V,Florida,0,2,0,2,220,230,5.5,-120,5.5,-120
1208,8,H,Chicago,2,2,2,6,-270,-290,5.5,100,5.5,100
1208,9,V,Colorado,0,0,1,1,120,140,5,-130,5,-135
1208,10,H,Vancouver,1,0,2,3,-140,-160,5,110,5,115
1209,51,V,Columbus,0,0,1,1,163,175,5.5,105,5.5,110
1209,52,H,Pittsburgh,0,1,1,2,-183,-205,5.5,-125,5.5,-130
1209,53,V,Philadelphia,1,2,1,4,120,120,5.5,110,5.5,110
1209,54,H,Ottawa,1,1,2,5,-140,-140,5.5,-130,5.5,-130
1209,55,V,NYIslanders,1,1,0,2,200,170,5.5,-130,5.5,-120
1209,56,H,Anaheim,1,3,1,5,-240,-200,5.5,110,5.5,100
1209,57,V,Carolina,0,0,0,0,151,126,5.5,110,5.5,125
1209,58,H,Vancouver,1,0,1,2,-171,-146,5.5,-130,5.5,-145
1210,1,V,LosAngeles,2,4,0,6,110,103,5,110,5,105
1210,2,H,Montreal,0,0,0,0,-130,-123,5,-130,5,-125
1210,3,V,NewJersey,2,1,1,4,105,-113,5,-105,5,110
1210,4,H,Columbus,1,2,2,5,-125,-107,5,-115,5,-130
1210,5,V,Ottawa,1,0,0,1,-130,-126,5.5,110,5.5,120
1210,6,H,Buffalo,0,1,0,2,110,106,5.5,-130,5.5,-140
1210,7,V,TampaBay,3,1,1,5,120,130,5.5,100,5.5,110
1210,8,H,Washington,1,3,1,6,-140,-150,5.5,-120,5.5,-130
1210,9,V,Detroit,1,1,0,2,-115,-113,5.5,110,5.5,130
1210,10,H,Florida,0,0,2,3,-105,-107,5.5,-130,5.5,-150
1210,11,V,Nashville,2,0,2,4,155,140,5,-110,5,-105
1210,12,H,NYRangers,0,1,0,1,-175,-160,5,-110,5,-115
1210,13,V,St.Louis,0,1,1,2,-145,-144,5.5,100,5.5,110
1210,14,H,Winnipeg,0,0,1,1,125,124,5.5,-120,5.5,-130
1210,15,V,Chicago,2,4,0,6,-130,-126,5.5,-125,5.5,-125
1210,16,H,Dallas,0,1,1,2,110,106,5.5,105,5.5,105
1210,17,V,Phoenix,0,3,0,3,115,120,5.5,100,5.5,105
1210,18,H,Colorado,0,1,0,1,-135,-140,5.5,-120,5.5,-125
1210,19,V,Boston,0,0,2,2,-145,-149,5.5,115,5.5,110
1210,20,H,Calgary,0,1,0,1,125,129,5.5,-135,5.5,-130
1210,21,V,Carolina,1,1,2,4,110,111,5.5,-105,5.5,100
1210,22,H,Edmonton,3,1,0,5,-130,-131,5.5,-115,5.5,-120
1210,23,V,NYIslanders,0,0,2,3,240,250,5.5,-120,5.5,-130
1210,24,H,SanJose,0,2,0,2,-300,-320,5.5,100,5.5,110
1211,51,V,LosAngeles,1,0,2,3,-130,-124,5,-115,5,-130
1211,52,H,Toronto,0,1,0,1,110,104,5,-105,5,110
1211,53,V,Philadelphia,1,1,0,2,171,170,5.5,-104,5.5,-113
1211,54,H,Chicago,0,5,2,7,-191,-190,5.5,-116,5.5,-107
1211,55,V,Minnesota,0,0,1,1,125,106,5,-115,5,-115
1211,56,H,Anaheim,0,2,0,2,-145,-126,5,-105,5,-105
1212,1,V,Montreal,0,0,1,1,-128,-142,5,-109,5,-120
1212,2,H,Philadelphia,1,1,0,2,108,122,5,-111,5,100
1212,3,V,Columbus,3,0,1,4,116,142,5,-104,5,-101
1212,4,H,NYRangers,1,0,1,2,-136,-162,5,-116,5,-119
1212,5,V,Detroit,1,0,0,1,110,-103,5.5,105,5,-140
1212,6,H,TampaBay,0,1,0,2,-130,-117,5.5,-125,5,120
1212,7,V,Buffalo,1,0,0,1,165,170,5,-137,5,-135
1212,8,H,Ottawa,1,1,0,2,-185,-190,5,117,5,115
1212,9,V,Toronto,0,1,2,3,195,215,5.5,-105,5.5,-110
1212,10,H,St.Louis,3,1,2,6,-225,-255,5.5,-115,5.5,-110
1212,11,V,Colorado,1,2,0,4,-113,-110,5.5,105,5,-150
1212,12,H,Winnipeg,2,0,1,3,-107,-110,5.5,-125,5,130
1212,13,V,Dallas,1,0,0,1,-112,102,5.5,105,5.5,120
1212,14,H,Nashville,2,1,0,3,-108,-122,5.5,-125,5.5,-140
1212,15,V,Carolina,0,0,1,1,-104,-104,5.5,-104,5.5,105
1212,16,H,Calgary,0,1,0,2,-116,-116,5.5,-116,5.5,-125
1212,17,V,NYIslanders,1,2,0,3,165,156,5.5,-125,5.5,-120
1212,18,H,Phoenix,1,4,1,6,-185,-176,5.5,105,5.5,100
1212,19,V,Boston,3,0,1,4,-142,-127,5,-137,5,-140
1212,20,H,Edmonton,0,2,0,2,122,107,5,117,5,120
1212,21,V,Minnesota,0,0,1,1,171,180,5,-109,5,-115
1212,22,H,SanJose,2,1,0,3,-191,-210,5,-111,5,-105
1213,51,V,NewJersey,0,2,0,2,175,170,5,-120,5,-110
1213,52,H,Pittsburgh,3,0,0,3,-205,-190,5,100,5,-110
1213,53,V,Washington,0,2,0,2,-125,-126,5.5,100,5.5,-105
1213,54,H,Florida,0,2,0,3,105,106,5.5,-120,5.5,-115
1213,55,V,Edmonton,0,0,0,0,170,180,5.5,105,5.5,100
1213,56,H,Vancouver,0,1,3,4,-200,-210,5.5,-125,5.5,-120
1214,1,V,LosAngeles,3,0,2,5,-122,-127,5,-125,5,-130
1214,2,H,Ottawa,0,1,1,2,102,107,5,105,5,110
1214,3,V,Calgary,0,0,1,2,-114,-122,5,-115,5,-120
1214,4,H,Buffalo,0,0,1,1,-106,102,5,-105,5,100
1214,5,V,Dallas,2,3,1,6,105,-111,5.5,-105,5.5,100
1214,6,H,Winnipeg,1,2,1,4,-125,-109,5.5,-115,5.5,-120
1214,7,V,TampaBay,0,0,0,0,-113,-106,5,-111,5,-120
1214,8,H,NewJersey,0,1,2,3,-107,-114,5,-109,5,100
1214,9,V,Chicago,1,1,1,3,-149,-181,6,-105,6,100
1214,10,H,Toronto,1,4,2,7,129,161,6,-115,6,-120
1214,11,V,St.Louis,1,1,1,4,-159,-172,5.5,105,5.5,110
1214,12,H,Columbus,3,0,0,3,139,152,5.5,-125,5.5,-130
1214,13,V,Pittsburgh,2,1,1,4,-115,104,5.5,110,5.5,120
1214,14,H,Detroit,1,0,0,1,-105,-124,5.5,-130,5.5,-140
1214,15,V,Montreal,0,0,0,1,-137,-131,5.5,105,5.5,115
1214,16,H,NYIslanders,0,0,0,0,117,111,5.5,-125,5.5,-135
1214,17,V,Carolina,0,1,2,3,135,135,5.5,-104,5.5,-110
1214,18,H,Phoenix,1,0,0,1,-155,-155,5.5,-116,5.5,-110
1214,19,V,SanJose,0,0,2,2,-153,-157,5,-125,5,-140
1214,20,H,Nashville,1,1,1,3,133,137,5,105,5,120
1214,21,V,Minnesota,0,0,1,2,122,128,5,100,5,100
1214,22,H,Colorado,0,1,0,1,-142,-148,5,-120,5,-120
1214,23,V,Boston,0,1,1,2,-105,100,5,-104,5,-110
1214,24,H,Vancouver,1,2,3,6,-115,-120,5,-116,5,-110
1215,51,V,Philadelphia,1,1,2,4,124,124,5.5,110,5.5,115
1215,52,H,Washington,1,0,3,5,-144,-144,5.5,-130,5.5,-135
1215,53,V,TampaBay,0,0,3,3,105,106,5.5,120,5.5,120
1215,54,H,Detroit,0,0,0,0,-125,-126,5.5,-140,5.5,-140
1215,55,V,Florida,0,2,0,2,171,150,5,-134,5,-140
1215,56,H,Montreal,0,0,1,1,-191,-170,5,114,5,120
1215,57,V,Calgary,2,0,1,3,160,160,5,-135,5,-129
1215,58,H,NYRangers,1,1,1,4,-180,-180,5,115,5,109
1215,59,V,LosAngeles,0,0,1,1,117,114,5.5,101,5.5,105
1215,60,H,Chicago,3,0,0,3,-137,-134,5.5,-121,5.5,-125
1215,61,V,Edmonton,1,0,1,2,176,176,5.5,-120,5.5,-120
1215,62,H,Anaheim,1,1,1,3,-196,-206,5.5,100,5.5,100
1216,1,V,Winnipeg,0,1,2,3,110,100,5,-135,5.5,120
1216,2,H,Columbus,0,0,2,2,-130,-120,5,115,5.5,-140
1216,3,V,Toronto,0,1,0,1,170,125,5.5,110,5.5,105
1216,4,H,Pittsburgh,1,0,2,3,-200,-145,5.5,-130,5.5,-125
1216,5,V,St.Louis,0,2,0,2,-140,-133,5.5,-125,5.5,-105
1216,6,H,Ottawa,1,0,1,3,120,113,5.5,105,5.5,-115
1216,7,V,Dallas,1,0,1,2,130,130,5.5,110,5.5,110
1216,8,H,Colorado,1,4,1,6,-150,-150,5.5,-130,5.5,-130
1217,51,V,Winnipeg,0,2,0,2,-121,100,5,-104,5,-120
1217,52,H,Buffalo,0,1,3,4,101,-120,5,-116,5,100
1217,53,V,TampaBay,0,0,2,3,-113,-116,5.5,-105,5.5,110
1217,54,H,NYIslanders,0,1,1,2,-107,-104,5.5,-115,5.5,-130
1217,55,V,Florida,1,2,0,3,115,120,5.5,-104,5.5,-110
1217,56,H,Toronto,0,0,1,1,-135,-140,5.5,-116,5.5,-110
1217,57,V,Calgary,0,0,0,0,180,180,5.5,105,5,-135
1217,58,H,Boston,0,1,1,2,-210,-210,5.5,-125,5,115
1217,59,V,Washington,0,2,0,2,105,-111,5.5,-105,5.5,105
1217,60,H,Philadelphia,0,4,1,5,-125,-109,5.5,-115,5.5,-125
1217,61,V,Phoenix,1,0,0,1,110,106,5.5,105,5.5,120
1217,62,H,Montreal,0,0,3,3,-130,-126,5.5,-125,5.5,-140
1217,63,V,Anaheim,4,1,0,5,-109,-117,5.5,105,5.5,115
1217,64,H,Detroit,1,0,1,2,-111,-103,5.5,-125,5.5,-135
1217,65,V,SanJose,2,1,1,4,110,-120,5.5,100,5.5,105
1217,66,H,St.Louis,0,2,0,2,-130,100,5.5,-120,5.5,-125
1217,67,V,Vancouver,1,1,0,2,-104,-111,5,105,5,100
1217,68,H,Minnesota,1,0,1,3,-116,-109,5,-125,5,-120
1217,69,V,Chicago,2,1,0,3,-155,-142,5.5,-120,5.5,-105
1217,70,H,Nashville,1,0,0,1,135,122,5.5,100,5.5,-115
1217,71,V,Colorado,1,1,0,2,100,-115,5.5,105,5.5,100
1217,72,H,Dallas,1,1,1,3,-120,-105,5.5,-125,5.5,-120
1217,73,V,Edmonton,0,0,0,0,184,180,5.5,120,5.5,120
1217,74,H,LosAngeles,1,0,2,3,-214,-210,5.5,-140,5.5,-140
1218,1,V,Ottawa,0,1,1,2,105,101,5,-120,5,-135
1218,2,H,NewJersey,2,2,1,5,-125,-121,5,100,5,115
1218,3,V,Pittsburgh,0,1,2,4,-113,110,5,-115,5,-115
1218,4,H,NYRangers,0,1,2,3,-107,-130,5,-105,5,-105
1219,51,V,Minnesota,0,1,1,2,120,-102,5,-115,5,-110
1219,52,H,Pittsburgh,1,3,1,5,-140,-118,5,-105,5,-110
1219,53,V,Phoenix,0,0,1,1,-115,-110,5.5,-120,5.5,-120
1219,54,H,Toronto,1,0,0,2,-105,-110,5.5,100,5.5,100
1219,55,V,Boston,0,2,0,2,-180,-163,5,-105,5,110
1219,56,H,Buffalo,1,1,2,4,160,143,5,-115,5,-130
1219,57,V,Columbus,1,2,1,4,121,129,5.5,110,5.5,125
1219,58,H,Philadelphia,0,0,5,5,-141,-149,5.5,-130,5.5,-145
1219,59,V,Nashville,0,2,0,2,125,106,5.5,125,5,-130
1219,60,H,TampaBay,2,2,0,4,-145,-126,5.5,-145,5,110
1219,61,V,Calgary,1,1,0,2,125,123,5.5,115,5.5,110
1219,62,H,Detroit,1,1,0,3,-145,-143,5.5,-135,5.5,-130
1219,63,V,Florida,1,1,2,4,120,114,5.5,-110,5.5,-105
1219,64,H,Ottawa,2,0,0,2,-140,-134,5.5,-110,5.5,-115
1219,65,V,Montreal,0,1,0,1,131,137,5.5,105,5,-120
1219,66,H,St.Louis,3,0,2,5,-151,-157,5.5,-125,5,100
1219,67,V,Vancouver,1,0,0,1,-105,-115,5.5,120,5.5,110
1219,68,H,Dallas,2,1,1,4,-115,-105,5.5,-140,5.5,-130
1219,69,V,Edmonton,1,1,0,2,175,162,5.5,100,5.5,-105
1219,70,H,Colorado,0,3,1,4,-195,-182,5.5,-120,5.5,-115
1219,71,V,SanJose,0,0,1,1,100,104,5,-110,5,-110
1219,72,H,LosAngeles,0,2,2,4,-120,-124,5,-110,5,-110
1220,1,V,Anaheim,0,1,1,3,-120,-118,5,-115,5,-110
1220,2,H,NewJersey,0,1,1,2,100,-102,5,-105,5,-110
1220,3,V,Washington,0,3,1,4,100,103,5.5,110,5.5,105
1220,4,H,Carolina,1,1,0,2,-120,-123,5.5,-130,5.5,-125
1220,5,V,NYIslanders,2,1,2,5,130,134,5,-140,5,-140
1220,6,H,NYRangers,1,2,0,3,-150,-154,5,120,5,120
1220,7,V,Florida,1,1,0,2,120,144,5.5,110,5.5,115
1220,8,H,Winnipeg,3,2,0,5,-140,-164,5.5,-130,5.5,-135
1220,9,V,Vancouver,0,1,1,3,150,170,5.5,-120,5.5,-105
1220,10,H,Chicago,1,1,0,2,-170,-200,5.5,100,5.5,-115
1221,51,V,Calgary,0,2,1,3,178,185,5.5,-104,5.5,105
1221,52,H,Pittsburgh,2,2,0,4,-208,-215,5.5,-116,5.5,-125
1221,53,V,Phoenix,0,2,1,4,-104,-105,5.5,-125,5.5,-115
1221,54,H,Ottawa,1,2,0,3,-116,-115,5.5,105,5.5,-105
1221,55,V,Colorado,0,1,1,2,140,155,5,-105,5,-105
1221,56,H,LosAngeles,1,1,0,3,-160,-175,5,-115,5,-115
1221,57,V,Detroit,3,0,1,5,110,100,5.5,110,5.5,115
1221,58,H,Toronto,1,2,1,4,-130,-120,5.5,-130,5.5,-135
1221,59,V,Philadelphia,0,2,1,3,110,-101,5.5,105,5.5,120
1221,60,H,Columbus,1,1,4,6,-130,-119,5.5,-125,5.5,-140
1221,61,V,NewJersey,1,0,3,5,130,120,5,-140,5,-130
1221,62,H,Washington,0,3,1,4,-150,-140,5,120,5,110
1221,63,V,Montreal,3,0,0,4,-104,-105,5,100,5,-105
1221,64,H,Nashville,0,2,1,3,-116,-115,5,-120,5,-115
1221,65,V,Buffalo,1,0,0,1,210,220,5,100,5,-105
1221,66,H,Boston,1,1,2,4,-260,-270,5,-120,5,-115
1221,67,V,Carolina,1,1,0,2,130,135,5,-140,5,-130
1221,68,H,TampaBay,1,0,1,3,-150,-155,5,120,5,110
1221,69,V,Anaheim,0,1,4,5,-150,-150,5.5,-125,5.5,-125
1221,70,H,NYIslanders,1,2,0,3,130,130,5.5,105,5.5,105
1221,71,V,St.Louis,1,1,4,6,-160,-165,5.5,-125,5.5,100
1221,72,H,Edmonton,0,0,0,0,140,145,5.5,105,5.5,-120
1221,73,V,Dallas,1,1,0,2,170,170,6,100,6,115
1221,74,H,SanJose,0,1,1,3,-200,-200,6,-120,6,-135
1222,1,V,Minnesota,1,0,0,1,-111,-106,5,-105,5,100
1222,2,H,NYRangers,1,2,1,4,-109,-114,5,-115,5,-120
1222,3,V,Winnipeg,0,1,0,1,144,170,5,-135,5,-140
1222,4,H,Vancouver,1,0,1,2,-164,-190,5,115,5,120
1223,51,V,Anaheim,1,1,1,3,-110,-125,5.5,-125,5.5,-125
1223,52,H,Washington,2,0,0,2,-110,105,5.5,105,5.5,105
1223,53,V,Phoenix,0,1,0,1,-140,-140,5,-130,5,-135
1223,54,H,Buffalo,0,0,1,2,120,120,5,110,5,115
1223,55,V,Columbus,1,1,2,4,110,106,5,-135,5.5,105
1223,56,H,Carolina,1,1,1,3,-130,-126,5,115,5.5,-125
1223,57,V,Toronto,0,0,1,1,110,110,5,-130,5.5,110
1223,58,H,NYRangers,0,0,1,2,-130,-130,5,110,5.5,-130
1223,59,V,Pittsburgh,0,0,0,0,-140,-120,5.5,-120,5.5,-120
